architecture,dataset,noise,alpha,run_id,loss,prefix_length,sampling_strategy,train_accuracy,test_accuracy,train_distance,test_distance,train_similarity_scaled,test_similarity_scaled,train_satisfiability,test_satisfiability,nr_epochs,training_time
LSTM,BPIC_2013_closed,10,0.05,8,LLL,1,temperature,0.9676403046,0.9728973806,1.8440677966,1.5263157895,0.7259667409,0.7844626128,0.9779660702,0.9956140518,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,8,LLL,1,greedy,0.9676403046,0.9728973806,1.3610169492,0.8464912281,0.7799124553,0.8740461774,0.9779660702,1.0,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,8,LLL,2,temperature,0.9676403046,0.9728973806,1.1847457627,0.6973684211,0.8656844603,0.9268179868,0.9525423646,0.9956140518,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,8,LLL,2,greedy,0.9676403046,0.9728973806,0.7745762712,0.4254385965,0.896128534,0.9517043213,0.9542372823,1.0,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,8,LLL,3,temperature,0.9676403046,0.9728973806,0.8220338983,0.4736842105,0.928222632,0.9537959508,0.8694915175,1.0,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,8,LLL,3,greedy,0.9676403046,0.9728973806,0.5169491525,0.2850877193,0.944560126,0.9734385728,0.8711864352,1.0,543,28.4824651447
LSTM,BPIC_2013_closed,10,0.05,9,baseline,1,temperature,0.9748915911,0.9718123078,1.7033898305,1.3333333333,0.7367933035,0.7964882333,0.8762711883,0.9122806787,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,baseline,1,greedy,0.9748915911,0.9718123078,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,baseline,2,temperature,0.9748915911,0.9718123078,0.9203389831,0.6359649123,0.8872379637,0.9247524386,0.8694915175,0.9429824352,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,baseline,2,greedy,0.9748915911,0.9718123078,0.7033898305,0.4210526316,0.909061679,0.9524353154,0.8966101408,1.0,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,baseline,3,temperature,0.9748915911,0.9718123078,0.6152542373,0.4956140351,0.939636261,0.9529402785,0.805084765,0.9868420959,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,baseline,3,greedy,0.9748915911,0.9718123078,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1046,35.3926773816
LSTM,BPIC_2013_closed,10,0.05,9,GLL,1,temperature,0.9538329065,0.9267457575,2.7949152542,2.7675438596,0.5621311364,0.5590519117,0.9779660702,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,GLL,1,greedy,0.9538329065,0.9267457575,2.8305084746,2.7894736842,0.5561370552,0.5552141924,0.9779660702,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,GLL,2,temperature,0.9538329065,0.9267457575,1.0983050847,0.5789473684,0.8452121891,0.9228955486,0.9542372823,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,GLL,2,greedy,0.9538329065,0.9267457575,1.093220339,0.5789473684,0.8458565871,0.9228955486,0.9542372823,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,GLL,3,temperature,0.9538329065,0.9267457575,0.5508474576,0.3684210526,0.9367396917,0.9579832679,0.8711864352,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,GLL,3,greedy,0.9538329065,0.9267457575,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,631,325.0087095653
LSTM,BPIC_2013_closed,10,0.05,9,LLL,1,temperature,0.9691836596,0.9752362967,1.9542372881,1.4385964912,0.7263979405,0.7930783878,0.9711863995,0.9956140518,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,9,LLL,1,greedy,0.9691836596,0.9752362967,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,9,LLL,2,temperature,0.9691836596,0.9752362967,1.0101694915,0.6447368421,0.8730104748,0.9325444024,0.9542372823,0.9956140518,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,9,LLL,2,greedy,0.9691836596,0.9752362967,0.7644067797,0.3771929825,0.8980406944,0.9607517796,0.9542372823,1.0,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,9,LLL,3,temperature,0.9691836596,0.9752362967,0.7491525424,0.3289473684,0.9278571498,0.9668526636,0.8694915175,1.0,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,9,LLL,3,greedy,0.9691836596,0.9752362967,0.5271186441,0.2894736842,0.944151194,0.9734733821,0.8711864352,1.0,580,30.2731983713
LSTM,BPIC_2013_closed,10,0.05,10,baseline,1,temperature,0.9745790899,0.9720293134,1.6423728814,1.5438596491,0.7302707599,0.7613305221,0.8576270938,0.8684210777,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,baseline,1,greedy,0.9745790899,0.9720293134,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,baseline,2,temperature,0.9745790899,0.9720293134,1.0694915254,0.5614035088,0.8825756595,0.9334033605,0.8338983059,0.9517543912,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,baseline,2,greedy,0.9745790899,0.9720293134,0.706779661,0.4210526316,0.9086850312,0.9524353154,0.8898304701,1.0,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,baseline,3,temperature,0.9745790899,0.9720293134,0.5355932203,0.4473684211,0.9470289425,0.9530533294,0.805084765,0.9736841917,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,baseline,3,greedy,0.9745790899,0.9720293134,0.4474576271,0.298245614,0.9549905806,0.9722550585,0.8338983059,0.9956140518,1621,54.7412326024
LSTM,BPIC_2013_closed,10,0.05,10,GLL,1,temperature,0.952914542,0.9260947108,2.7847457627,2.7456140351,0.5643627749,0.5626024547,0.9779660702,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,GLL,1,greedy,0.952914542,0.9260947108,2.8237288136,2.7894736842,0.5571022153,0.5552141924,0.9779660702,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,GLL,2,temperature,0.952914542,0.9260947108,1.1101694915,0.5833333333,0.8439285293,0.9222689822,0.9542372823,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,GLL,2,greedy,0.952914542,0.9260947108,1.1016949153,0.5789473684,0.8445147792,0.9228955486,0.9542372823,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,GLL,3,temperature,0.952914542,0.9260947108,0.5508474576,0.3684210526,0.9364296299,0.9579832679,0.8711864352,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,GLL,3,greedy,0.952914542,0.9260947108,0.5508474576,0.3684210526,0.9364296299,0.9579832679,0.8711864352,1.0,535,275.9567038659
LSTM,BPIC_2013_closed,10,0.05,10,LLL,1,temperature,0.9696300983,0.9739824384,1.8593220339,1.3377192982,0.7165533539,0.7927784345,0.9762711525,1.0,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,10,LLL,1,greedy,0.9696300983,0.9739824384,1.3779661017,0.8464912281,0.7781045457,0.8740461774,0.9779660702,1.0,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,10,LLL,2,temperature,0.9696300983,0.9739824384,1.0949152542,0.7149122807,0.8776682556,0.9220235123,0.9474576116,1.0,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,10,LLL,2,greedy,0.9696300983,0.9739824384,0.793220339,0.4210526316,0.8954882327,0.9524353154,0.9525423646,1.0,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,10,LLL,3,temperature,0.9696300983,0.9739824384,0.9305084746,0.6535087719,0.9254132303,0.9423575315,0.8610169291,0.9868420959,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,10,LLL,3,greedy,0.9696300983,0.9739824384,0.5203389831,0.2850877193,0.9449206318,0.9739607115,0.8694915175,1.0,582,30.3071226012
LSTM,BPIC_2013_closed,10,0.05,11,baseline,1,temperature,0.9746237338,0.9718123078,1.5830508475,1.5043859649,0.7519833985,0.7664612428,0.8745762706,0.8815789819,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,baseline,1,greedy,0.9746237338,0.9718123078,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,baseline,2,temperature,0.9746237338,0.9718123078,0.9559322034,0.8157894737,0.8848094854,0.9194891558,0.8372881413,0.9298245907,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,baseline,2,greedy,0.9746237338,0.9718123078,0.7,0.4210526316,0.9094854078,0.9524353154,0.9016948938,1.0,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,baseline,3,temperature,0.9746237338,0.9718123078,0.7118644068,0.5964912281,0.9362812763,0.9482224877,0.7983050942,0.9824561477,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,baseline,3,greedy,0.9746237338,0.9718123078,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1556,52.6896290439
LSTM,BPIC_2013_closed,10,0.05,11,GLL,1,temperature,0.9530484736,0.9267457575,2.8,2.7675438596,0.5617947826,0.5593651949,0.9779660702,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,GLL,1,greedy,0.9530484736,0.9267457575,2.8305084746,2.7894736842,0.5561370552,0.5552141924,0.9779660702,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,GLL,2,temperature,0.9530484736,0.9267457575,1.0949152542,0.5789473684,0.8456144563,0.9228955486,0.9542372823,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,GLL,2,greedy,0.9530484736,0.9267457575,1.0966101695,0.5789473684,0.8452633667,0.9228955486,0.9542372823,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,GLL,3,temperature,0.9530484736,0.9267457575,0.5491525424,0.3684210526,0.93672624,0.9579832679,0.8711864352,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,GLL,3,greedy,0.9530484736,0.9267457575,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,542,279.6077042581
LSTM,BPIC_2013_closed,10,0.05,11,LLL,1,temperature,0.9649744987,0.9756703377,1.6694915254,1.4385964912,0.7490007809,0.7734631225,0.9762711525,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,11,LLL,1,greedy,0.9649744987,0.9756703377,1.3220338983,0.8026315789,0.7848169482,0.8822164428,0.9779660702,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,11,LLL,2,temperature,0.9649744987,0.9756703377,0.8847457627,0.5394736842,0.8845315021,0.9358591528,0.9542372823,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,11,LLL,2,greedy,0.9649744987,0.9756703377,0.7644067797,0.3771929825,0.8977629166,0.9607517796,0.9542372823,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,11,LLL,3,temperature,0.9649744987,0.9756703377,0.6457627119,0.3596491228,0.9366871433,0.9642034123,0.8694915175,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,11,LLL,3,greedy,0.9649744987,0.9756703377,0.513559322,0.2763157895,0.9451304784,0.9746917056,0.8711864352,1.0,566,29.4415907171
LSTM,BPIC_2013_closed,10,0.05,12,baseline,1,temperature,0.9748023033,0.972246334,1.6762711864,1.2631578947,0.7390835518,0.8077111517,0.8915253878,0.9122806787,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,baseline,1,greedy,0.9748023033,0.972246334,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,baseline,2,temperature,0.9748023033,0.972246334,0.9677966102,0.6096491228,0.8830062333,0.9297819166,0.8457627296,0.938596487,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,baseline,2,greedy,0.9748023033,0.972246334,0.7033898305,0.4210526316,0.909061679,0.9524353154,0.8966101408,1.0,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,baseline,3,temperature,0.9748023033,0.972246334,0.486440678,0.4122807018,0.9503926497,0.9581693917,0.8152542114,0.9605263472,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,baseline,3,greedy,0.9748023033,0.972246334,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1278,43.3989735502
LSTM,BPIC_2013_closed,10,0.05,12,GLL,1,temperature,0.9521619856,0.9237557799,2.7898305085,2.75,0.5640223549,0.5627698069,0.9779660702,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,GLL,1,greedy,0.9521619856,0.9237557799,2.813559322,2.7850877193,0.5589215588,0.5559451866,0.9779660702,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,GLL,2,temperature,0.9521619856,0.9237557799,1.0966101695,0.5789473684,0.8456527937,0.9229999763,0.9542372823,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,GLL,2,greedy,0.9521619856,0.9237557799,1.1,0.5789473684,0.8447791052,0.9228955486,0.9542372823,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,GLL,3,temperature,0.9521619856,0.9237557799,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,GLL,3,greedy,0.9521619856,0.9237557799,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,596,307.6763614081
LSTM,BPIC_2013_closed,10,0.05,12,LLL,1,temperature,0.9696300983,0.9752362967,1.6949152542,1.5350877193,0.7338276315,0.7920913254,0.9779660702,0.9868420959,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,12,LLL,1,greedy,0.9696300983,0.9752362967,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,12,LLL,2,temperature,0.9696300983,0.9752362967,1.0186440678,0.6666666667,0.8783631558,0.9272222321,0.9525423646,0.9956140518,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,12,LLL,2,greedy,0.9696300983,0.9752362967,0.7847457627,0.3771929825,0.8968315692,0.9607517796,0.9542372823,1.0,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,12,LLL,3,temperature,0.9696300983,0.9752362967,0.6677966102,0.3377192982,0.9331898096,0.9654497645,0.8694915175,1.0,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,12,LLL,3,greedy,0.9696300983,0.9752362967,0.5050847458,0.2763157895,0.94598937,0.9746568964,0.8711864352,1.0,573,29.9238901539
LSTM,BPIC_2013_closed,10,0.05,13,baseline,1,temperature,0.9746237338,0.9726803601,1.6186440678,1.5087719298,0.7441925443,0.7826648796,0.8779661059,0.9122806787,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,baseline,1,greedy,0.9746237338,0.9726803601,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,baseline,2,temperature,0.9746237338,0.9726803601,0.9050847458,0.5964912281,0.8887333656,0.9278575008,0.8457627296,0.9254385829,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,baseline,2,greedy,0.9746237338,0.9726803601,0.7033898305,0.4210526316,0.90910876,0.9524353154,0.8949152231,1.0,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,baseline,3,temperature,0.9746237338,0.9726803601,0.5881355932,0.548245614,0.9425145186,0.949773639,0.8237287998,0.9736841917,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,baseline,3,greedy,0.9746237338,0.9726803601,0.4474576271,0.298245614,0.9549905806,0.9722550585,0.8338983059,0.9956140518,1553,52.5603433107
LSTM,BPIC_2013_closed,10,0.05,13,GLL,1,temperature,0.9537181139,0.9267457575,2.7898305085,2.7587719298,0.5632059279,0.5607247637,0.9779660702,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,GLL,1,greedy,0.9537181139,0.9267457575,2.8305084746,2.7894736842,0.5561370552,0.5552141924,0.9779660702,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,GLL,2,temperature,0.9537181139,0.9267457575,1.1101694915,0.5877192982,0.8435973727,0.921955699,0.9542372823,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,GLL,2,greedy,0.9537181139,0.9267457575,1.0966101695,0.5789473684,0.8452633667,0.9228955486,0.9542372823,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,GLL,3,temperature,0.9537181139,0.9267457575,0.5423728814,0.3684210526,0.9378017041,0.9579832679,0.8711864352,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,GLL,3,greedy,0.9537181139,0.9267457575,0.5457627119,0.3684210526,0.937347709,0.9579832679,0.8711864352,1.0,566,292.1519073253
LSTM,BPIC_2013_closed,10,0.05,13,LLL,1,temperature,0.9696747422,0.9756703377,1.8813559322,1.5526315789,0.732696207,0.7853775604,0.9728813171,0.9956140518,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,13,LLL,1,greedy,0.9696747422,0.9756703377,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,13,LLL,2,temperature,0.9696747422,0.9756703377,1.2237288136,0.6228070175,0.8703488868,0.930041781,0.9474576116,1.0,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,13,LLL,2,greedy,0.9696747422,0.9756703377,0.7576271186,0.3771929825,0.8986857038,0.9607517796,0.9542372823,1.0,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,13,LLL,3,temperature,0.9696747422,0.9756703377,0.8338983051,0.4649122807,0.9291980152,0.9540671817,0.8661016822,1.0,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,13,LLL,3,greedy,0.9696747422,0.9756703377,0.5525423729,0.3026315789,0.9439332764,0.9739607115,0.8711864352,1.0,610,31.7999813482
LSTM,BPIC_2013_closed,10,0.05,14,baseline,1,temperature,0.9746683776,0.9724633545,1.6728813559,1.3201754386,0.7275955704,0.7938656914,0.8694915175,0.8947368264,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,baseline,1,greedy,0.9746683776,0.9724633545,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,baseline,2,temperature,0.9746683776,0.9724633545,0.8915254237,0.8157894737,0.8867229161,0.9178009074,0.8423728943,0.938596487,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,baseline,2,greedy,0.9746683776,0.9724633545,0.7,0.4210526316,0.9094854078,0.9524353154,0.9016948938,1.0,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,baseline,3,temperature,0.9746683776,0.9724633545,0.7508474576,0.451754386,0.9344181535,0.9593775364,0.805084765,0.9736841917,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,baseline,3,greedy,0.9746683776,0.9724633545,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1610,54.386681993
LSTM,BPIC_2013_closed,10,0.05,14,GLL,1,temperature,0.9517538249,0.9239245951,2.8050847458,2.75,0.5603844321,0.5619323768,0.9779660702,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,GLL,1,greedy,0.9517538249,0.9239245951,2.8305084746,2.7894736842,0.5561370552,0.5552141924,0.9779660702,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,GLL,2,temperature,0.9517538249,0.9239245951,1.1016949153,0.5789473684,0.8442746662,0.9228955486,0.9542372823,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,GLL,2,greedy,0.9517538249,0.9239245951,1.1,0.5789473684,0.8446822529,0.9228955486,0.9542372823,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,GLL,3,temperature,0.9517538249,0.9239245951,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,GLL,3,greedy,0.9517538249,0.9239245951,0.5491525424,0.3684210526,0.9367665951,0.9579832679,0.8711864352,1.0,555,286.5808972497
LSTM,BPIC_2013_closed,10,0.05,14,LLL,1,temperature,0.9686925948,0.9748022705,1.7728813559,1.3377192982,0.7257019985,0.7941684041,0.9779660702,1.0,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,14,LLL,1,greedy,0.9686925948,0.9748022705,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,14,LLL,2,temperature,0.9686925948,0.9748022705,1.0474576271,0.6315789474,0.8767171589,0.9407067982,0.9542372823,0.9912281036,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,14,LLL,2,greedy,0.9686925948,0.9748022705,0.7677966102,0.3815789474,0.8973674364,0.9600207855,0.9542372823,1.0,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,14,LLL,3,temperature,0.9686925948,0.9748022705,0.6305084746,0.3289473684,0.9370306003,0.9674893397,0.8711864352,1.0,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,14,LLL,3,greedy,0.9686925948,0.9748022705,0.5084745763,0.2850877193,0.9456362626,0.9734385728,0.8711864352,1.0,577,29.8078086907
LSTM,BPIC_2013_closed,10,0.05,15,baseline,1,temperature,0.9745790899,0.9718122929,1.6847457627,1.3070175439,0.7362538626,0.8040471622,0.8610169291,0.938596487,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,baseline,1,greedy,0.9745790899,0.9718122929,1.3813559322,0.8464912281,0.7816631952,0.8740461774,0.9728813171,1.0,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,baseline,2,temperature,0.9745790899,0.9718122929,1.0457627119,0.7587719298,0.8749778563,0.9201674973,0.8288135529,0.9429824352,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,baseline,2,greedy,0.9745790899,0.9718122929,0.7050847458,0.4210526316,0.9091040519,0.9524353154,0.9016948938,1.0,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,baseline,3,temperature,0.9745790899,0.9718122929,0.5779661017,0.5657894737,0.9455712359,0.9455708144,0.8084745407,0.9649122953,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,baseline,3,greedy,0.9745790899,0.9718122929,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1591,53.6907497933
LSTM,BPIC_2013_closed,10,0.05,15,GLL,1,temperature,0.9533609629,0.9267457575,2.806779661,2.7587719298,0.5613813871,0.5611465968,0.9779660702,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,GLL,1,greedy,0.9533609629,0.9267457575,2.8237288136,2.7894736842,0.5571022153,0.5552141924,0.9779660702,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,GLL,2,temperature,0.9533609629,0.9267457575,1.106779661,0.5877192982,0.8441166086,0.9216163088,0.9542372823,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,GLL,2,greedy,0.9533609629,0.9267457575,1.1016949153,0.5789473684,0.8445147792,0.9228955486,0.9542372823,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,GLL,3,temperature,0.9533609629,0.9267457575,0.5508474576,0.3684210526,0.936486127,0.9579832679,0.8711864352,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,GLL,3,greedy,0.9533609629,0.9267457575,0.5457627119,0.3684210526,0.9372932295,0.9579832679,0.8711864352,1.0,552,284.922520957
LSTM,BPIC_2013_closed,10,0.05,15,LLL,1,temperature,0.9689158082,0.9741994441,1.7728813559,1.3245614035,0.732730698,0.8031463778,0.9762711525,1.0,539,28.197159844
LSTM,BPIC_2013_closed,10,0.05,15,LLL,1,greedy,0.9689158082,0.9741994441,1.3779661017,0.8464912281,0.7781045457,0.8740461774,0.9779660702,1.0,539,28.197159844
LSTM,BPIC_2013_closed,10,0.05,15,LLL,2,temperature,0.9689158082,0.9741994441,1.0203389831,0.5526315789,0.8781161839,0.9380617869,0.9508474469,1.0,539,28.197159844
LSTM,BPIC_2013_closed,10,0.05,15,LLL,2,greedy,0.9689158082,0.9741994441,0.7898305085,0.4298245614,0.8952730054,0.9511821826,0.9542372823,1.0,539,28.197159844
LSTM,BPIC_2013_closed,10,0.05,15,LLL,3,temperature,0.9689158082,0.9741994441,0.7796610169,0.6096491228,0.9300201078,0.9448307528,0.8677965999,0.9912281036,539,28.197159844
LSTM,BPIC_2013_closed,10,0.05,15,LLL,3,greedy,0.9689158082,0.9741994441,0.5152542373,0.2850877193,0.9448318505,0.9734385728,0.8711864352,1.0,539,28.197159844
LSTM,BPIC_2013_closed,10,0.15,1,baseline,1,temperature,0.9750701547,0.9724633545,1.5915254237,1.3464912281,0.7427019116,0.7877834513,0.8864406943,0.8728070259,908,30.649366376
LSTM,BPIC_2013_closed,10,0.15,1,baseline,1,greedy,0.9750701547,0.9724633545,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,908,30.649366376
